ID,trait1,group,litter,genetic,omic1,omic2,omic3,omic4,omic5,omic6,omic7,omic8,omic9,omic10,genetic_direct,genetic_indirect,genetic_total
1526,-0.989802,42,128,-0.177019,-1.262702,-1.626268,-0.975688,1.946479,3.049113,-0.543799,0.668840,-0.283993,-0.340008,0.071757,-0.177019,-0.216784,-0.393803
1527,-0.900647,36,136,-0.379784,-0.038396,0.109957,-1.103271,1.026674,0.652927,1.984001,0.889548,-1.224288,0.440204,-0.126160,-0.379784,0.365548,-0.014236
1528,1.102371,23,160,-0.128535,-0.236742,0.220894,-1.836021,0.442557,0.225680,1.183965,-1.286415,0.972543,0.072121,0.187998,-0.128535,-0.486572,-0.615107
1529,-0.186304,19,15,0.153166,-0.144933,0.551701,-0.180878,0.362421,1.743977,1.035735,-1.785549,-0.133650,-0.010167,1.422597,0.153166,0.315933,0.469098
1530,0.758896,0,7,-0.152957,1.119490,-0.549625,0.063846,0.745083,-0.560065,1.108745,0.912410,-1.654522,-0.917034,-1.024972,-0.152957,1.826206,1.673249
1531,0.478341,20,119,-0.087663,0.637903,-0.852339,0.031614,-0.574567,-0.341398,-0.609518,1.128167,-0.145122,0.147838,-0.317205,-0.087663,-0.404003,-0.491666
1536,-0.420443,32,265,-0.233307,-2.198500,1.084786,-0.787809,0.248481,-0.100750,-0.749707,-1.068965,1.275587,-0.137102,-0.936764,-0.233307,-0.189751,-0.423058
1537,-0.353381,8,104,-0.303984,0.300931,2.597175,-0.340992,1.012941,0.070861,0.748357,-0.108339,0.933884,-0.978721,0.295138,-0.303984,-0.681616,-0.985600
1538,0.188774,6,63,0.252206,0.044688,-0.396831,0.117155,0.841326,-0.700627,1.078009,0.674329,-0.323002,-0.177638,-0.138417,0.252206,-0.688109,-0.435904
1539,1.615296,49,261,-0.012283,0.597371,1.069765,-0.098039,-0.344460,0.102674,0.403763,0.180324,-0.815360,-1.236841,0.616706,-0.012283,0.189827,0.177545
1540,-1.023767,11,289,-0.447117,-1.987291,-0.519473,1.347590,-0.367752,1.088142,0.129216,0.116732,-1.355930,1.143552,-0.433227,-0.447117,-0.250034,-0.697151
1541,-1.028082,41,118,-0.633235,-1.376912,-0.793195,-0.971926,2.047110,-1.080134,-2.343916,-0.344214,1.527847,0.057584,1.288464,-0.633235,0.286643,-0.346592
1542,-1.654846,8,273,-0.129728,-1.152028,0.231327,0.040325,1.927144,0.366628,-0.850626,1.599977,1.227769,-0.186145,-0.325022,-0.129728,-1.749384,-1.879112
1543,-1.905620,17,251,0.269853,0.533074,-0.656476,0.522866,0.937463,-0.656428,-0.375359,-0.594138,-0.937123,1.004668,1.467317,0.269853,-0.285700,-0.015847
1544,1.321344,48,84,0.306912,-1.103854,0.746276,-0.758592,0.408361,0.099735,1.370367,-0.283765,0.216630,-0.642162,-2.298005,0.306912,0.134978,0.441890
1545,-2.160460,21,263,-0.289755,0.102241,1.756310,-0.771228,-1.636544,-0.107516,0.030954,-0.861290,-0.307116,1.806790,0.456796,-0.289755,-0.568697,-0.858452
1565,0.048723,29,35,0.296436,-0.884549,0.176370,-1.599181,-0.183034,-0.738650,-1.131935,1.221054,1.647772,0.283917,-0.594113,0.296436,0.395096,0.691532
1588,-0.304177,23,218,0.050086,-1.193436,0.484527,1.238057,0.335926,-0.094084,1.771277,-1.013350,-0.000828,1.037442,-0.162316,0.050086,-0.307780,-0.257695
1591,-1.418643,15,110,-0.098175,-2.030035,-0.278543,-0.245768,2.415992,1.985562,-0.428514,0.803364,2.084347,-0.473767,-1.397790,-0.098175,-0.975432,-1.073607
1592,0.892996,47,17,0.204377,-0.970955,0.633726,0.670964,-1.494370,-0.725668,0.412842,1.174522,0.686962,-1.448712,-0.458673,0.204377,0.561858,0.766236
1598,0.405990,26,213,0.096293,-0.390986,-0.484222,0.690749,0.596052,-0.377138,-1.661579,1.113587,0.021123,-1.375750,-0.337759,0.096293,0.288720,0.385013
1601,2.859150,43,252,-0.070169,0.066143,-0.931838,0.043149,-0.881400,1.334777,0.255187,-1.794569,1.428185,-1.002492,0.876732,-0.070169,0.824343,0.754174
1603,0.234781,44,205,-0.100146,0.060635,0.046978,0.699290,2.027045,-0.230865,0.394557,-0.906857,1.759911,-0.751981,-0.622781,-0.100146,0.524557,0.424411
1619,0.206418,13,119,-0.025864,-0.152084,1.715503,-0.778160,1.220410,0.395824,1.935138,0.194844,1.578371,0.179989,0.811350,-0.025864,0.288927,0.263063
1630,-1.687713,4,220,-0.168407,0.316827,-0.054203,1.154159,-0.482293,0.776517,-0.082775,1.022885,1.604147,1.018477,-0.309664,-0.168407,-0.402127,-0.570534
1656,2.626578,44,47,0.080307,0.200194,-1.008969,0.219722,0.496681,-1.520895,-0.335587,1.184125,0.590236,-0.468430,0.914028,0.080307,0.510033,0.590339
1669,0.613198,37,170,0.384386,-0.664860,1.259721,-1.595839,0.718503,-1.988760,0.331947,0.604377,1.589508,-0.445019,-1.360593,0.384386,-0.437281,-0.052895
1680,2.974809,21,112,0.614605,-0.981492,-1.503828,-0.770008,-3.379584,-0.076099,-0.343282,-0.961219,1.773818,-0.024619,0.391753,0.614605,0.787695,1.402300
1683,0.208953,13,58,0.205110,0.157288,-0.141334,0.403974,0.911570,0.414276,0.397564,-0.076433,1.398671,-0.667243,-1.306112,0.205110,0.143967,0.349077
1684,-1.058283,12,130,0.706854,-1.587456,0.149359,3.539409,0.891144,-2.232352,-0.146623,-1.526256,-1.250179,2.221091,0.535271,0.706854,0.089355,0.796209
1686,0.399675,31,39,-0.211050,1.038294,-0.075856,0.126796,1.401511,0.171343,-0.017079,-0.583843,-0.499169,-1.820800,-0.073036,-0.211050,-0.618336,-0.829386
1687,1.024460,29,4,0.349248,0.281256,0.028164,-0.654665,-1.444024,-0.424528,1.641014,-1.598207,0.873933,1.112326,-0.234351,0.349248,-0.675134,-0.325886
1691,-0.341009,36,108,-0.089778,-0.227078,0.637180,-2.568311,-0.571041,0.607701,-0.651133,-0.638033,1.251256,0.329559,0.052149,-0.089778,-0.033969,-0.123747
1693,1.251786,1,212,0.612569,-1.055922,-0.125103,-0.199028,-0.390348,0.967661,0.033670,-1.364098,0.654254,0.726642,-1.908370,0.612569,0.413340,1.025909
1694,1.624462,8,26,0.219696,0.231505,-0.454021,-0.316866,0.532406,0.036716,0.728808,-1.928884,-0.662385,0.293954,0.000815,0.219696,0.738820,0.958516
1699,1.183662,0,146,0.625783,1.005664,-1.211474,1.170140,-0.144918,-0.398995,0.397645,0.062748,1.009445,-0.330364,-0.475628,0.625783,0.014872,0.640655
1700,0.534902,8,23,0.869601,0.127529,-2.052973,2.385618,0.721431,-1.414925,-0.444880,-0.381254,-1.273508,1.122130,0.100244,0.869601,0.613844,1.483445
1701,1.428417,30,73,0.747651,-1.115214,-0.785986,0.454830,-0.645874,0.464809,0.169192,0.067046,-0.446837,0.122296,-0.171975,0.747651,0.432260,1.179911
1713,1.060047,17,229,0.528643,-0.798145,-0.343073,-0.373884,-0.782744,-0.488629,-1.199155,-0.462983,0.899979,-0.991052,1.645361,0.528643,0.492964,1.021607
1739,1.504988,44,152,0.415579,-0.744586,0.107272,0.577136,0.295297,-0.675972,-1.055040,0.257579,0.524717,-1.417123,0.278939,0.415579,0.768204,1.183783
1741,0.304298,17,244,0.846960,-0.814435,-0.175461,1.591043,1.758301,1.253257,1.434059,-0.589909,0.444446,0.266986,-0.142019,0.846960,-0.569858,0.277103
1742,2.221522,15,75,0.735714,0.006177,-1.484692,-0.493241,-1.657499,-0.493895,-0.414850,0.124501,-0.972517,-0.572912,-0.426520,0.735714,0.572896,1.308610
1744,-0.675552,20,31,0.158732,0.701554,2.056212,0.105058,-0.619064,-1.299429,0.068335,0.591899,-0.056442,1.450976,0.161188,0.158732,-1.311861,-1.153129
1745,1.567795,49,217,-0.211171,1.799702,-1.190858,-1.415845,-0.014619,0.723197,-0.059100,-1.036979,-0.019741,0.562574,0.313647,-0.211171,0.919082,0.707911
1746,-2.453272,36,12,-0.161750,1.214165,-0.408388,1.433342,1.702142,0.623463,0.351593,-0.331964,0.536765,0.781604,-0.929623,-0.161750,-0.928400,-1.090150
1747,-0.238649,21,112,-0.018158,0.904401,-1.077333,0.561544,-0.837324,-0.419524,1.216837,-0.703363,0.766450,0.093344,2.301267,-0.018158,0.606344,0.588187
1748,2.593765,28,61,0.793236,-0.788890,-0.786922,1.614697,-0.459846,-0.602101,0.521898,-0.935111,0.069604,-0.092583,-0.231557,0.793236,0.317730,1.110966
1749,0.000533,8,12,-0.374052,0.408219,-0.323032,-0.091790,-0.928625,-1.432193,0.687044,0.098697,1.177152,1.287259,-0.627578,-0.374052,0.129280,-0.244772
1750,-2.659182,47,17,0.196336,-1.483142,0.162552,2.080062,0.844715,-1.139460,-1.244133,-0.241590,0.366003,0.373332,1.255307,0.196336,-0.220280,-0.023945
1751,0.060486,39,176,0.058226,-0.278352,0.638154,-1.692275,-1.152909,-0.761502,0.071899,0.415407,0.418471,-1.062275,-1.281629,0.058226,1.139804,1.198030
1753,-0.779651,38,11,-0.119516,-0.003745,-0.336831,0.963900,0.215919,0.596558,0.335034,0.399808,0.715818,-0.104135,-0.974973,-0.119516,0.577338,0.457821
1754,-1.764369,14,160,0.102283,0.296282,-1.114160,0.354737,-0.431625,0.327153,-0.487312,0.159843,0.844925,1.765428,-1.325489,0.102283,-0.693561,-0.591277
1755,-2.467014,0,275,0.213817,0.946091,1.277465,-0.706151,0.925053,0.180946,-0.166465,1.481667,1.155838,-0.373054,-1.584783,0.213817,-1.304746,-1.090929
1756,-0.814893,6,291,0.082818,-0.332281,-1.374956,0.202755,1.763301,-1.977002,-0.604053,-0.105776,-0.302639,0.766188,-0.575147,0.082818,0.192947,0.275765
1757,-2.701042,26,276,-0.249763,-1.372810,1.148084,-0.613098,0.820824,0.346307,-1.875589,-0.135113,-1.368171,1.647030,0.812450,-0.249763,-0.554042,-0.803806
1758,0.067945,47,134,-0.124766,-0.004510,-0.741273,0.086387,0.905579,-2.569589,0.308577,0.278225,-0.147217,0.324634,-0.745452,-0.124766,1.345343,1.220577
1760,-0.166998,45,228,-0.153324,-0.204354,0.298858,-0.857027,-1.075460,-0.761236,-0.952585,0.876036,0.178639,0.944503,-1.076619,-0.153324,-0.506374,-0.659699
1761,-0.723652,47,275,0.066300,-0.339785,0.824580,0.244610,-0.906617,-0.410344,-0.895480,0.001380,0.506027,0.689776,0.467015,0.066300,-0.377160,-0.310860
1762,-2.223496,28,134,0.188403,0.152023,-1.404826,1.287983,0.210853,-0.059291,1.316207,-0.251696,0.709071,1.850403,-1.722967,0.188403,0.766757,0.955160
1764,3.862323,18,94,-0.479506,-0.434934,-1.870433,0.017599,-1.882856,-0.147228,1.015194,-0.850334,0.583190,-2.306591,1.408799,-0.479506,0.702768,0.223262
1767,-0.250270,3,185,0.286657,-2.354092,0.478469,-0.136291,-0.186672,-2.225408,1.052751,-1.070858,1.918588,2.420841,-1.107307,0.286657,-0.332758,-0.046101
1768,2.440216,5,189,0.079033,-1.168840,0.282296,-0.190323,-2.094097,-0.164740,0.175415,-2.442483,1.141787,0.072236,1.212713,0.079033,0.304132,0.383165
1769,0.972599,26,247,-0.059121,-0.775384,0.004031,-0.168694,-0.916760,-0.936624,0.787441,-1.319192,1.024893,-0.604071,-1.837953,-0.059121,2.240679,2.181558
1771,0.144576,17,4,0.735371,-0.209742,-0.238107,-1.412524,0.281629,-0.059539,1.081871,1.131063,0.471240,0.592656,0.221240,0.735371,0.842690,1.578060
1772,0.027816,7,201,-0.208439,1.216986,-0.280179,0.585213,-0.987528,-0.217788,-0.295110,-1.458252,-0.786186,-0.150018,-0.952080,-0.208439,0.500904,0.292465
1773,-1.234949,41,255,-0.559665,0.947684,1.478584,1.536663,0.049471,-1.077015,-0.047953,-2.365384,1.910246,0.090127,-0.694864,-0.559665,0.654149,0.094485
1774,-0.903242,38,124,-0.164886,-1.346507,0.059613,0.594870,-0.143114,-0.158951,0.248535,-0.246328,0.200425,0.266005,0.487799,-0.164886,0.334217,0.169331
1777,-1.514895,2,12,0.144201,0.528261,1.028591,1.912401,-0.172106,0.787114,0.532867,-1.250103,-1.762047,2.928405,-1.049456,0.144201,-1.414681,-1.270480
1781,-1.441427,40,40,-0.008924,-2.282904,1.028967,0.739196,0.192203,1.147983,0.976507,0.497470,0.562684,2.188330,0.337647,-0.008924,-0.070593,-0.079517
1782,-0.478757,19,17,0.059428,0.838357,-0.029322,-0.789431,-1.469951,-0.803448,-0.932716,0.398331,0.036766,0.520074,-1.139728,0.059428,1.529314,1.588742
1783,2.510196,3,198,0.262418,-0.038016,-0.172651,-0.149827,-0.148926,-2.470975,-2.050241,-1.119874,-0.207728,-0.872988,1.816821,0.262418,1.050676,1.313095
1784,1.041311,40,245,0.359319,-2.021649,0.195400,-1.398744,0.065982,-1.180083,0.503992,-0.923587,0.385496,1.689685,-0.279488,0.359319,1.147583,1.506902
1786,-1.170380,16,139,-0.233004,1.582354,-0.203741,0.511268,1.357268,0.834942,0.807553,-0.976341,1.071386,0.350322,0.338734,-0.233004,0.372484,0.139480
1787,0.114607,27,183,-0.273677,1.188168,0.583526,-1.705171,-1.042109,-1.326556,-0.676830,-1.401643,-0.090290,0.539790,0.998648,-0.273677,0.249938,-0.023739
1789,0.890189,3,6,-0.180473,-1.966497,1.916337,0.536854,0.502155,-0.188944,-1.108912,-1.039336,-0.418881,-1.623742,0.761906,-0.180473,-0.606703,-0.787176
1790,1.632002,2,150,0.282119,-0.403897,-0.683891,-0.401875,1.038051,0.259634,0.091269,0.853243,0.323150,-1.228362,1.211070,0.282119,0.325717,0.607836
1791,1.002714,26,130,-0.007137,-0.376384,-0.466944,-0.061791,-0.325269,-1.327623,0.330823,-0.461093,0.273384,0.289371,-0.919783,-0.007137,-0.009819,-0.016956
1795,-2.731878,22,128,-0.004716,0.357207,0.866105,2.106644,-0.376461,0.021469,-1.589892,1.568380,1.192756,-0.359343,0.040658,-0.004716,-0.498458,-0.503173
1798,-0.911637,13,151,0.032369,0.411399,-0.670916,0.150539,-1.507011,-1.210153,0.846526,0.560746,1.725028,1.812010,1.834608,0.032369,0.654599,0.686968
1799,1.338666,46,274,-0.392486,1.530139,-0.726895,-0.620510,-0.190603,-1.276670,1.427753,-0.526153,-1.189289,0.012995,-0.385456,-0.392486,1.102374,0.709887
1800,0.597183,23,208,-0.129145,-0.989519,-1.233816,0.077193,0.282007,-0.210818,1.456157,-0.043806,1.037633,-0.555695,-0.858551,-0.129145,0.604552,0.475407
1801,-0.089804,1,144,-0.148917,0.005669,0.494956,0.577465,0.712077,-1.208596,0.556552,-1.050432,1.474902,1.214344,0.428215,-0.148917,-0.154466,-0.303383
1803,-1.031618,38,72,0.149965,1.044217,0.234590,0.501291,-0.521869,-0.837379,0.331814,0.263554,0.487719,1.350442,1.689665,0.149965,-0.015397,0.134568
1804,-3.249281,18,202,-0.282218,-0.697520,1.788217,-0.749367,-0.527920,0.398282,-1.193494,1.569895,1.097862,1.342192,0.056852,-0.282218,-0.725106,-1.007325
1805,-0.583960,27,30,-0.006312,-0.200393,0.202782,-0.507793,-2.515535,-0.853605,0.680325,1.016595,2.205177,1.484002,0.938557,-0.006312,-0.753126,-0.759438
1806,-1.373296,5,98,-0.590152,0.446014,0.281048,-1.082598,-0.216160,-1.038985,-1.489579,-0.652665,0.770621,-0.219505,0.562541,-0.590152,-0.327192,-0.917344
1807,0.041215,38,169,0.121405,-0.703359,1.234250,-0.735240,0.336533,-1.688271,0.538673,-1.074857,0.146598,0.811215,0.094021,0.121405,0.388481,0.509886
1808,1.544649,47,40,-0.284855,0.124608,-1.362469,1.132805,-0.911987,-0.709099,0.010970,-1.046053,-0.136906,-0.105553,0.720991,-0.284855,-0.074403,-0.359258
1809,1.056166,10,54,-0.228917,0.071191,-1.258473,-0.543894,-0.402077,-0.891391,0.446744,-0.616461,1.429159,0.888768,0.132504,-0.228917,0.400598,0.171681
1810,1.003639,24,180,0.118810,0.028676,-0.672511,-1.112927,0.346048,-1.028881,0.540414,3.286996,0.051300,-0.307254,0.824032,0.118810,1.308860,1.427670
1813,0.809383,3,285,-0.016974,1.460943,-2.352130,1.534023,-0.024858,0.071448,0.088331,0.481200,1.385703,-0.171812,-0.795786,-0.016974,0.053247,0.036273
1816,-1.052291,43,60,0.003645,1.152579,-0.473058,0.637415,-0.040420,0.334114,-0.260977,-1.732049,1.258764,0.607349,-0.998464,0.003645,0.046997,0.050641
1817,2.524433,1,157,0.291406,-0.045939,-0.265046,0.315433,-1.925428,-0.219296,0.376670,-1.715890,0.222699,-0.519862,-0.190332,0.291406,0.078230,0.369636
1819,-0.531068,15,55,-0.393030,-1.506900,-0.426850,-0.492117,-0.828060,-0.317908,-1.691727,-0.150675,1.351423,0.585304,0.139074,-0.393030,0.143891,-0.249139
1821,-0.104462,4,254,-0.132389,0.033715,-1.381567,0.153320,-1.189775,-0.567493,-0.102884,0.494668,0.115207,1.417493,-0.011920,-0.132389,-0.580051,-0.712440
1822,-0.830380,16,36,-0.072184,1.266708,-0.488711,0.183131,0.581976,-0.470742,-0.117226,-1.857921,0.494842,0.709885,0.425110,-0.072184,0.088451,0.016267
1823,1.230570,30,247,-0.409798,0.120982,0.780713,-0.647896,-1.512362,-0.963215,0.536774,-1.627026,-0.605252,-1.519662,-0.126567,-0.409798,-0.329581,-0.739379
1826,-0.248751,49,198,0.340117,0.981673,-1.728466,0.915707,-0.213492,-0.046709,0.414839,1.487007,1.861572,1.413972,-1.370277,0.340117,0.346666,0.686783
1827,-1.839212,6,20,-0.294576,0.575532,1.340786,0.681286,0.120676,-0.609935,0.801721,-0.107792,0.583442,-0.030027,0.521996,-0.294576,-0.662718,-0.957293
1828,-1.950777,44,117,-0.005879,-0.620103,1.115551,0.489230,-0.052877,-0.533620,-0.642778,0.852991,0.934182,1.152870,0.731748,-0.005879,0.021905,0.016026
1829,1.089783,15,62,0.470062,-0.184841,-0.245846,0.351292,-0.680003,-0.048758,-0.565834,0.371690,-1.022643,-0.399149,2.694809,0.470062,0.730809,1.200871
1831,-0.959811,37,234,0.272570,1.207595,0.512981,-1.130341,1.478745,-1.135184,0.011231,1.539309,0.045057,0.916503,0.317438,0.272570,-0.070260,0.202310
1833,0.459646,23,157,-0.189467,-0.895757,-0.937401,-0.145697,-0.718246,1.486401,-0.299290,-0.178129,0.155418,-0.003398,0.296704,-0.189467,-0.123957,-0.313424
1835,-1.369136,24,51,-0.386068,0.245125,-0.696610,1.659761,0.057910,0.496343,-1.308915,0.520323,1.982344,-1.103150,-0.328876,-0.386068,0.830491,0.444423
1836,-0.407174,18,142,-0.130807,-0.194818,-0.345851,0.553967,0.416612,-0.071024,0.149140,-0.545750,1.651449,0.011932,-1.670495,-0.130807,0.824103,0.693296
1837,-0.436733,24,214,-0.575605,-0.945008,0.515135,-0.183553,0.423417,0.089157,0.885136,-1.143862,0.980364,-0.063406,-0.154229,-0.575605,0.860107,0.284502
1838,0.298661,41,258,0.294053,-0.865716,-0.983133,1.001980,-0.887188,1.980214,-1.051954,0.841111,1.968407,0.735406,1.953131,0.294053,-0.256489,0.037564
1839,2.394202,38,92,-0.185122,-0.614658,0.223110,-0.908881,-0.863760,-1.585270,1.739678,-1.604179,-0.510790,-0.808136,-2.042256,-0.185122,0.631724,0.446603
1841,0.304693,42,277,0.371271,-0.824052,-0.021755,0.416376,-0.358761,0.590501,1.097832,0.768932,1.623042,0.377330,1.026465,0.371271,-0.236288,0.134983
1842,-0.903017,14,94,0.231864,-0.774049,-0.143952,1.583094,-1.819769,-1.212772,-0.741402,1.390722,0.288749,-0.490186,-0.283190,0.231864,-0.593667,-0.361803
1843,-0.777655,5,123,-0.391445,0.605850,-1.688541,1.202837,-2.045895,-0.504521,1.360346,1.746200,1.495306,0.961910,-0.429785,-0.391445,0.039629,-0.351816
1845,0.339615,28,65,0.566366,-0.392769,0.493174,1.016456,0.066526,-1.150438,1.123665,-0.764858,0.228676,0.454079,0.232926,0.566366,0.160436,0.726802
1846,-0.150753,43,142,-0.009738,2.296916,-0.418845,2.349750,-2.933154,-0.213491,0.200479,1.315717,-0.036426,0.504112,-1.357537,-0.009738,-1.126919,-1.136657
1847,-0.726113,49,252,0.028347,1.559982,0.031584,0.180220,-1.738356,0.139090,-0.963325,1.776136,-0.512784,1.114615,-0.621095,0.028347,0.031772,0.060119
1848,-1.725424,45,80,-0.309002,0.106183,1.456640,-0.461929,-1.090381,-1.102495,0.466583,0.161775,0.258960,1.189378,-0.716152,-0.309002,0.536335,0.227333
1849,-1.085357,49,296,-0.067728,-1.803398,1.296782,0.401417,-1.099355,-1.531504,0.301669,0.543877,-0.155197,0.313939,-0.142317,-0.067728,0.268176,0.200447
1851,1.889992,36,47,0.078098,-0.161155,-0.972258,0.301340,-0.528139,-1.061253,0.022013,0.056910,-0.372129,-0.962172,-0.511906,0.078098,0.583302,0.661400
1852,2.030842,45,136,-0.000358,-0.351367,0.077711,0.273930,0.178858,-1.799287,-1.074993,-0.848415,-3.805878,-1.129594,-0.707692,-0.000358,0.972396,0.972038
1853,1.834381,33,294,0.320981,-1.731024,-1.317288,0.416492,-0.400578,-1.180962,1.590144,0.408220,2.012622,-0.726204,1.111510,0.320981,0.079247,0.400228
1854,1.090593,19,10,0.421092,-1.053025,-0.917719,2.658411,-2.446481,0.718010,-0.469577,1.413458,-1.742495,-0.320241,-0.358408,0.421092,0.297893,0.718985
1856,0.728234,19,196,0.158616,0.670804,0.186434,-0.581451,-0.277506,-0.815866,0.746068,-0.799526,0.645401,-0.625223,-0.372572,0.158616,0.669516,0.828131
1857,-1.422200,21,278,-0.074682,-0.637308,0.729773,0.739580,-0.371095,-0.353513,0.005349,-0.054960,-1.625915,1.726579,0.525589,-0.074682,0.859362,0.784679
1858,1.137603,37,79,-0.041349,-0.720471,-0.846507,1.704998,-0.815663,0.133730,2.613465,-0.713606,0.722987,0.801149,-1.038258,-0.041349,0.260522,0.219173
1859,0.380440,41,148,0.128743,-1.094314,0.226057,-1.103735,-2.105316,-0.769084,1.189407,0.787034,-0.300258,0.014328,-1.488175,0.128743,0.184261,0.313004
1860,-0.281397,32,253,-0.329326,2.195426,2.590574,0.278642,-1.069994,-0.343938,0.987063,-1.753115,0.696578,-1.929349,-1.968374,-0.329326,-0.157715,-0.487041
1861,-0.838684,35,9,-0.121976,0.400939,0.873773,-1.190384,1.805037,-1.395905,0.372462,1.588203,-1.076492,-0.118962,-1.841947,-0.121976,-0.093395,-0.215370
1862,0.303274,15,244,-0.072516,-0.331306,-0.088069,0.222680,-0.035325,-3.461190,-2.225646,1.197376,0.526362,-1.390241,0.539511,-0.072516,-0.390897,-0.463413
1863,-1.727471,25,244,-0.183913,0.259716,-0.818339,0.578946,0.819800,-0.377086,-0.274936,1.470747,-1.068821,0.909771,-1.822820,-0.183913,-0.071831,-0.255744
1864,-0.079226,36,240,-0.188270,1.669803,-0.234724,0.182998,-0.463876,-1.946242,0.873837,1.615209,-0.446724,0.596624,0.569859,-0.188270,-0.284372,-0.472642
1865,0.108065,13,231,0.476073,-0.787199,0.789664,-1.368992,0.460188,-0.155744,2.086045,1.393699,1.441498,-0.092697,-0.869935,0.476073,-0.774445,-0.298371
1866,-1.235419,17,75,0.182952,0.627804,-0.446504,-0.596594,1.530147,1.464520,-1.045980,0.476614,1.482516,-0.037507,-0.805583,0.182952,-0.493210,-0.310259
1867,-2.453472,22,57,-0.296679,0.186561,0.588225,0.771468,0.876900,1.052528,0.122272,-0.631509,0.152978,0.605439,1.189472,-0.296679,-0.097772,-0.394451
1868,-2.577160,29,62,0.179450,0.713343,0.563006,-0.421424,0.518087,-0.808603,0.979503,0.360871,-0.928875,3.355292,-1.783937,0.179450,-0.980567,-0.801117
1869,-0.701900,27,64,0.191200,0.969727,-1.694314,0.518577,-0.892170,-1.606652,-0.393836,0.512910,0.605190,2.868874,-0.443319,0.191200,-0.479715,-0.288514
1870,0.086812,19,226,0.290344,-1.211121,-0.965390,-0.023907,-2.284716,-0.969890,0.121142,0.188145,-0.603455,1.308318,-1.908947,0.290344,0.239175,0.529519
1871,-1.387590,27,234,0.209707,-0.409453,0.280702,-0.549349,1.333275,-0.112244,0.070992,-1.093279,-0.113476,1.220605,-0.805222,0.209707,0.013055,0.222762
