Trait,Marker_ID,Estimate,SD,Model_Frequency
t1,26922,-0.008274921,0.02603239,1.0
t1,26928,0.0091125285,0.026957799,1.0
t1,26941,-0.016523123,0.02723668,1.0
t1,26956,-0.0011430862,0.021758439,1.0
t1,26959,0.0019798917,0.020033251,1.0
t1,26965,0.00079536444,0.022570329,1.0
t1,26970,-0.0014014583,0.021654932,1.0
t1,26975,-0.0048613227,0.021960909,1.0
t1,26981,-0.0058969636,0.026202276,1.0
t1,26997,0.0035617142,0.026565772,1.0
t1,27001,-0.0006601178,0.022582477,1.0
t1,27011,-0.0042105583,0.021761447,1.0
t1,27015,-0.004382802,0.018135527,1.0
t1,27022,-0.0027508289,0.019251019,1.0
t1,27030,-0.003782562,0.028725212,1.0
t1,27034,-0.002588267,0.02020369,1.0
t1,27044,0.00027765697,0.020256842,1.0
t1,27101,0.0021322654,0.021626938,1.0
t1,27104,-0.00015127118,0.022531163,1.0
t1,27106,-0.0059694103,0.01942819,1.0
t1,27109,-0.007528163,0.018256832,1.0
t1,27117,0.008958442,0.025084654,1.0
t1,27119,0.0023284417,0.021562552,1.0
t1,27122,0.0043826294,0.01936418,1.0
t1,27123,0.0055415174,0.021300074,1.0
t1,27141,0.004093373,0.020795476,1.0
t1,27154,-0.0014970523,0.026066909,1.0
t1,27163,-0.004192264,0.023390636,1.0
t1,27166,-0.0058550406,0.023463931,1.0
t1,27179,-0.008613229,0.022059763,1.0
t1,27180,-0.0049136737,0.030921927,1.0
t1,27184,0.0026586056,0.019152496,1.0
t1,27188,0.0015956112,0.020718204,1.0
t1,27205,0.007890961,0.021412758,1.0
t1,27210,-0.008812376,0.020478263,1.0
t1,27230,0.009702476,0.021260988,1.0
t1,27236,-0.00073349784,0.021212054,1.0
t1,27242,-0.0012211325,0.020457193,1.0
t1,27261,0.013127122,0.028930515,1.0
t1,27288,0.0003516723,0.018149413,1.0
t1,27290,-0.000807472,0.023745729,1.0
t1,27299,-0.0017529697,0.023786265,1.0
t1,27311,-0.0030041875,0.01856436,1.0
t1,27331,-0.0029484825,0.018696018,1.0
t1,27343,0.008317196,0.021719398,1.0
t1,27345,0.0027180135,0.019816933,1.0
t1,27367,-0.01123944,0.021659564,1.0
t1,27372,0.007885477,0.024367834,1.0
t1,27384,0.0015552787,0.019743113,1.0
t1,27389,-0.0072139916,0.021300336,1.0
t1,27426,-0.008552997,0.023449264,1.0
t1,27431,0.002737387,0.02217093,1.0
t1,27463,0.00027761568,0.025138672,1.0
t1,27470,-0.0063978625,0.022261227,1.0
t1,27495,0.006775021,0.021727527,1.0
t1,27497,0.0029005788,0.021702066,1.0
t1,27505,-0.013501606,0.042847775,1.0
t1,27542,0.0063604894,0.026987614,1.0
t1,27566,-0.0009030691,0.021691155,1.0
t1,27574,0.00040188464,0.0241054,1.0
t1,27578,-0.006111729,0.023850705,1.0
t1,27604,0.007091746,0.022856832,1.0
t1,27609,0.0017575586,0.0209179,1.0
t1,27631,0.0032221652,0.02373736,1.0
t1,27636,-0.008792835,0.026539272,1.0
t1,27638,0.0019826675,0.024400005,1.0
t1,27641,0.0046871346,0.029525058,1.0
t1,27648,-0.0041051144,0.022726292,1.0
t1,27654,0.004726036,0.024446737,1.0
t1,27657,0.0026916838,0.020594021,1.0
t1,27663,0.0067858873,0.025578192,1.0
t1,27672,-0.0076452075,0.02480029,1.0
t1,27685,-0.0004540556,0.019914387,1.0
t1,27691,-0.0016369808,0.018687531,1.0
t1,27707,0.007845542,0.024654618,1.0
t1,27709,-0.0026471387,0.022487085,1.0
t1,27739,0.00046199668,0.022327729,1.0
t1,27742,-0.0005726083,0.02219179,1.0
t1,27757,0.002306539,0.021612363,1.0
t1,27761,0.0059440588,0.020826066,1.0
t1,27767,-0.008251927,0.027742961,1.0
t1,27777,0.009547722,0.02119592,1.0
t1,27802,-0.000549927,0.01941189,1.0
t1,27803,-0.00076458027,0.02248377,1.0
t1,27825,0.0055876435,0.02491082,1.0
t1,27831,-0.0068872254,0.021733612,1.0
t1,27839,-0.0025413332,0.01997029,1.0
t1,27845,-0.0050134496,0.023277769,1.0
t1,27861,0.01098677,0.022395976,1.0
t1,27862,0.0008974364,0.021787893,1.0
t1,27865,-0.00091443176,0.020352652,1.0
t1,27879,-0.004613421,0.02408666,1.0
t1,27887,-0.008374912,0.029494056,1.0
t1,27892,-0.0045413664,0.021334104,1.0
t1,27894,0.0044576493,0.023558574,1.0
t1,27910,-0.0013692403,0.022135714,1.0
t1,27923,-0.0023607707,0.020529808,1.0
t1,27924,0.0048459196,0.020081904,1.0
t1,27947,-0.0063500823,0.02429949,1.0
t1,27952,-0.0036325818,0.021955669,1.0
t1,27961,0.002548542,0.018661309,1.0
t1,27992,0.00071440503,0.021055115,1.0
t1,27993,-0.0031793544,0.022013089,1.0
t1,28011,-0.0016005698,0.028754935,1.0
t1,28013,0.007841082,0.028116314,1.0
t1,28021,-0.0024220797,0.02595204,1.0
t1,28028,0.011183243,0.02170799,1.0
t1,28029,-0.00026713105,0.018952873,1.0
t1,28048,-0.004028924,0.022562295,1.0
t1,28063,0.000753042,0.024188684,1.0
t1,28109,-0.010714569,0.024497412,1.0
t1,28112,7.780772e-5,0.019777719,1.0
t1,28117,-0.0040943446,0.026645545,1.0
t1,28121,-0.00625091,0.021742608,1.0
t1,28124,0.009110147,0.022637911,1.0
t1,28132,-0.0005382223,0.023094172,1.0
t1,28144,0.00020361184,0.019533083,1.0
t1,28162,0.0018210683,0.02294617,1.0
t1,28169,0.0023249434,0.024110096,1.0
t1,28177,0.0028286113,0.019938668,1.0
t1,28187,0.0020471364,0.023951698,1.0
t1,28188,0.0074103894,0.022412553,1.0
t1,28198,0.005534942,0.021818932,1.0
t1,28212,-0.006565835,0.022492785,1.0
t1,28220,0.0008264757,0.021058556,1.0
t1,28250,-0.003044447,0.02118883,1.0
t1,28281,-0.016741,0.031593505,1.0
t1,28282,0.0014523874,0.0219775,1.0
t1,28285,-0.004206961,0.01876862,1.0
t1,28290,-0.0064111277,0.035333123,1.0
t1,28302,-0.0020887537,0.021338088,1.0
t1,28311,-0.00051521335,0.017563364,1.0
t1,28312,-0.0019052337,0.020750843,1.0
t1,28316,-0.0029745433,0.023742946,1.0
t1,28319,0.0038269116,0.024191327,1.0
t1,28321,-0.011600488,0.021769313,1.0
t1,28328,-0.006344381,0.028806789,1.0
t1,28329,-0.011069233,0.018267395,1.0
t1,28372,0.0010252547,0.028602235,1.0
t1,28388,-0.004242102,0.023187153,1.0
t1,28394,-0.012420127,0.02402055,1.0
t1,28404,0.00068621576,0.018074334,1.0
t1,28412,-0.009122642,0.023505073,1.0
t1,28435,0.0026849734,0.022336846,1.0
t1,28459,0.0023265306,0.021125782,1.0
t1,28475,-0.007025905,0.028059447,1.0
t1,28481,0.011177909,0.024616297,1.0
t1,28492,0.01564514,0.027533315,1.0
t1,28505,-0.0073054438,0.024703968,1.0
t1,28513,-0.008726299,0.02316002,1.0
t1,28514,0.004308087,0.030565364,1.0
t1,28516,-0.0017036139,0.019924896,1.0
t1,28523,0.008377757,0.020204348,1.0
t1,28534,-0.0051971213,0.02347985,1.0
t1,28545,0.0033192663,0.024548318,1.0
t1,28546,-0.0072712763,0.016886102,1.0
t1,28555,-0.005413637,0.020698257,1.0
t1,28556,0.004638485,0.020232644,1.0
t1,28567,0.0034372904,0.02311975,1.0
t1,28579,-0.0033750748,0.018809061,1.0
t1,28609,-0.0054598027,0.0272918,1.0
t1,28623,-0.0034586864,0.024386032,1.0
t1,28635,0.0035956572,0.019512298,1.0
t1,28636,0.0090159355,0.026595488,1.0
t1,28639,0.00034273774,0.018768534,1.0
t1,28688,-0.011791032,0.027946157,1.0
t1,28706,-0.0012602765,0.019512665,1.0
t1,28734,-0.0016166557,0.019505197,1.0
t1,28739,0.0047458084,0.022848766,1.0
t1,28745,-0.0053047356,0.021281019,1.0
t1,28748,0.0070635765,0.0201445,1.0
t1,28749,0.0072505,0.02419859,1.0
t1,28759,0.00088493264,0.02075799,1.0
t1,28764,0.003051291,0.025152273,1.0
t1,28781,0.0040469905,0.02083067,1.0
t1,28791,0.0045366418,0.026159976,1.0
t1,28799,0.006316444,0.025128353,1.0
t1,28825,-0.011261661,0.029006029,1.0
t1,28830,0.0031793935,0.022265045,1.0
t1,28835,0.00141976,0.020423949,1.0
t1,28843,0.0036911122,0.018810317,1.0
t1,28851,-0.013588105,0.02645476,1.0
t1,28861,-0.005402746,0.021003919,1.0
t1,28884,-0.00214257,0.021050086,1.0
t1,28891,-0.0055248537,0.021247761,1.0
t1,28908,0.009263137,0.025356071,1.0
t1,28919,0.008453386,0.021635264,1.0
t1,28920,-0.005581005,0.022347273,1.0
t1,28927,0.009655825,0.021636419,1.0
t1,28928,-0.0029373376,0.022525432,1.0
t1,28932,-0.0025292248,0.019316198,1.0
t1,28940,-0.0002924307,0.021177609,1.0
t1,28941,0.009084791,0.029491102,1.0
t1,28961,-0.0029554253,0.024664717,1.0
t1,28965,0.003643767,0.025462735,1.0
t1,28977,0.0032059068,0.018623635,1.0
t1,28982,0.0071677263,0.021330256,1.0
t1,29028,-0.00075300597,0.023410052,1.0
t1,29062,-0.0036917035,0.022471387,1.0
t1,29065,-0.0041914163,0.022409163,1.0
t1,29080,-0.005467914,0.021695064,1.0
t1,29103,-0.008568544,0.024644723,1.0
t1,29115,0.0041561644,0.020663863,1.0
t1,29121,-0.0075268955,0.019844092,1.0
t1,29130,-0.0037113284,0.02456488,1.0
t1,29142,-0.0001304414,0.022636568,1.0
t1,29145,-0.0005146107,0.02248802,1.0
t1,29167,-0.004402397,0.020343272,1.0
t1,29168,-0.0011566288,0.020424636,1.0
t1,29171,-0.009551936,0.023699392,1.0
t1,29189,0.0032104147,0.02134603,1.0
t1,29190,-0.00032450844,0.024383584,1.0
t1,29224,0.0029504076,0.021406334,1.0
t1,29231,-0.0044580693,0.022827026,1.0
t1,29242,0.0066504995,0.024657505,1.0
t1,29268,-0.0040168148,0.02123443,1.0
t1,29273,-0.0036438392,0.021060275,1.0
t1,29276,-0.0015872819,0.024187326,1.0
t1,29287,0.0030615546,0.016709602,1.0
t1,29308,0.0006448946,0.022263533,1.0
t1,29312,-0.009040733,0.021243539,1.0
t1,29319,0.0010936877,0.022123007,1.0
t1,29321,-0.007935083,0.022750711,1.0
t1,29339,0.005666026,0.020877961,1.0
t1,29343,-0.0019062011,0.026161162,1.0
t1,29350,-0.0027000841,0.02222605,1.0
t1,29354,-0.0035389308,0.02347172,1.0
t1,29391,0.00051696156,0.022895932,1.0
t1,29448,0.002233708,0.024338195,1.0
t1,29476,-0.010146662,0.026519885,1.0
t1,29480,-0.003895902,0.025053766,1.0
t1,29487,-0.0026810244,0.02142409,1.0
t1,29489,0.003328402,0.020221232,1.0
t1,29492,0.004862561,0.020579204,1.0
t1,29502,0.005752176,0.022157984,1.0
t1,29507,0.0043465504,0.023967806,1.0
t1,29513,0.0043369574,0.024027387,1.0
t1,29522,0.006544787,0.020694984,1.0
t1,29528,0.003320855,0.023396255,1.0
t1,29546,-0.014820204,0.027439833,1.0
t1,29551,-0.0065273,0.021721467,1.0
t1,29553,0.008347863,0.018456567,1.0
t1,29556,0.005211173,0.025328472,1.0
t1,29596,0.002832908,0.020604348,1.0
t1,29599,0.003288797,0.02129441,1.0
t1,29601,-0.001445707,0.024571646,1.0
t1,29608,0.00070712215,0.02107266,1.0
t1,29619,-0.0014219661,0.023966826,1.0
t1,29647,-0.0014921421,0.022946622,1.0
t1,29662,-0.0014026979,0.02193303,1.0
t1,29666,0.008387113,0.022309538,1.0
t1,29685,0.0024453967,0.023418682,1.0
t1,29702,0.0044703525,0.021365317,1.0
t1,29706,0.0021814555,0.02030502,1.0
t1,29711,-0.006442064,0.022964617,1.0
t1,29714,0.01868132,0.026779175,1.0
t1,29715,0.002233477,0.02602789,1.0
t1,29716,0.007988267,0.026960487,1.0
t1,29718,-0.00688109,0.026087271,1.0
t1,29736,-0.0071679363,0.022111045,1.0
t1,29739,0.0015100004,0.022894982,1.0
t1,29770,-0.0074691204,0.025072172,1.0
t1,29777,0.014410739,0.02194862,1.0
t1,29787,-0.0018250175,0.021419339,1.0
t1,29793,0.021337517,0.026669512,1.0
t1,29810,0.003035113,0.027264656,1.0
t1,29835,0.0025721348,0.021766309,1.0
t1,29848,0.005513272,0.027334696,1.0
t1,29862,0.017154412,0.025127355,1.0
t1,29863,-0.0012595407,0.01972511,1.0
t1,29865,-0.0013083612,0.025059901,1.0
t1,29867,-0.0014860125,0.021572506,1.0
t1,29870,-0.0021999164,0.024940316,1.0
t1,29876,-0.004791919,0.02129034,1.0
t1,29879,0.0010418725,0.022727976,1.0
t1,29896,0.0010558526,0.019589059,1.0
t1,29908,0.0022829636,0.023136517,1.0
t1,29916,-0.01311538,0.0273486,1.0
t1,29931,-0.0033167133,0.021819541,1.0
t1,29948,-0.0038602417,0.019877655,1.0
t1,29966,0.0025166394,0.023690866,1.0
t1,29969,0.0044065146,0.018635701,1.0
t1,29994,-0.0015835672,0.021651197,1.0
t1,30011,-0.0024805511,0.021860372,1.0
t1,30017,0.0010593275,0.022274606,1.0
t1,30044,0.002854542,0.019387517,1.0
t1,30063,0.0051810932,0.01927439,1.0
t1,30075,-0.005389325,0.020882446,1.0
t1,30079,-0.008242133,0.021553954,1.0
t1,30085,0.006174529,0.019137874,1.0
t1,30116,-0.0025009424,0.019350672,1.0
t1,30122,0.002805875,0.024169663,1.0
t1,30168,-0.0012607316,0.020199329,1.0
t1,30179,-0.0031561123,0.021974033,1.0
t1,30189,0.010826262,0.025729401,1.0
t1,30205,0.003561815,0.02277731,1.0
t1,30235,-0.010980077,0.02579309,1.0
t1,30237,0.00062965497,0.022940116,1.0
t1,30238,0.0048336876,0.023780653,1.0
t1,30245,-0.0024715173,0.025659356,1.0
t1,30270,0.0071837655,0.01991161,1.0
t1,30307,-0.004579012,0.024976185,1.0
t1,30310,0.0021889764,0.017678652,1.0
t1,30334,0.00059503753,0.025325045,1.0
t1,30341,0.0016715879,0.028727697,1.0
t1,30359,0.013084723,0.025694117,1.0
t1,30373,0.0031734095,0.02477786,1.0
t1,30396,-0.005852975,0.030668933,1.0
t1,30422,-0.0020827549,0.02423639,1.0
t1,30426,0.0022888645,0.0237843,1.0
t1,30469,-0.002931129,0.023894403,1.0
t1,30474,0.010855126,0.028102785,1.0
t1,30483,-0.003328892,0.021292603,1.0
t1,30485,0.0031689194,0.022354562,1.0
t1,30495,-0.015464523,0.029461272,1.0
t1,30514,0.006216458,0.020048462,1.0
t1,30515,0.012119619,0.02409915,1.0
t1,30547,-0.004560262,0.022573028,1.0
t1,30548,0.0009577694,0.025051057,1.0
t1,30553,0.001986607,0.020775512,1.0
t1,30555,-0.0070500704,0.020573687,1.0
t1,30568,-0.004426081,0.02123036,1.0
t1,30569,-0.003963646,0.020540768,1.0
t1,30570,0.002062513,0.023633331,1.0
t1,30581,-0.009049857,0.023003558,1.0
t1,30596,-0.001627431,0.024820752,1.0
t1,30598,0.0023636627,0.024472581,1.0
t1,30604,-0.0045634555,0.023946105,1.0
t1,30612,-0.0055001792,0.024100188,1.0
t1,30616,-0.0019088531,0.02228259,1.0
t1,30624,0.0015428805,0.021227319,1.0
t1,30626,-0.009835036,0.028129939,1.0
t1,30633,-5.8297097e-5,0.019690298,1.0
t1,30646,0.005005878,0.018942647,1.0
t1,30650,0.001012517,0.022564229,1.0
t1,30654,0.0047097043,0.021766117,1.0
t1,30683,-0.0033646722,0.020525035,1.0
t1,30694,-0.0014966119,0.019729398,1.0
t1,30698,0.012782901,0.02183442,1.0
t1,30700,-0.0005831683,0.021453911,1.0
t1,30705,0.0022251708,0.020675302,1.0
t1,30715,-0.0034636816,0.024314122,1.0
t1,30729,-0.016991932,0.031489447,1.0
t1,30745,0.014836734,0.03273174,1.0
t1,30750,0.0062888907,0.022148997,1.0
t1,30763,-0.021586932,0.03287519,1.0
t1,30798,0.008090757,0.020465862,1.0
t1,30811,-0.0052333255,0.024850203,1.0
t1,30815,-0.0007927431,0.02604297,1.0
t1,30823,0.0031493045,0.02421074,1.0
t1,30829,-0.013557678,0.02730782,1.0
t1,30854,-0.0044111554,0.024060996,1.0
t1,30863,0.0060339323,0.021975823,1.0
t1,30882,-0.005873671,0.020360762,1.0
t1,30887,-0.0039292243,0.021230232,1.0
t1,30892,0.006875166,0.024283834,1.0
t1,30926,0.007298801,0.024245666,1.0
t1,30927,0.0030719892,0.03038411,1.0
t1,30940,-0.0069971415,0.030422287,1.0
t1,30946,-1.2750375e-5,0.019406833,1.0
t1,30955,-0.004351216,0.021312507,1.0
t1,30965,-0.014036413,0.025611712,1.0
t1,30980,-0.0051274514,0.020543959,1.0
t1,31004,0.0019574955,0.024712604,1.0
t1,31010,-0.011838751,0.019318739,1.0
t1,31019,-0.0031128463,0.021797072,1.0
t1,31023,-0.00841712,0.02759406,1.0
t1,31029,-0.0028062884,0.021451075,1.0
t1,31030,0.0051538763,0.020982064,1.0
t1,31044,-0.002215594,0.019776983,1.0
t1,31049,-0.0074119368,0.03290802,1.0
t1,31060,0.0028313918,0.021150352,1.0
t1,31062,-0.007967992,0.02237677,1.0
t1,31063,-0.009915307,0.026082978,1.0
t1,31078,-0.0062181028,0.022408582,1.0
t1,31088,0.00045763128,0.022506712,1.0
t1,31093,-0.0015783107,0.02191434,1.0
t1,31095,-0.010486609,0.02780692,1.0
t1,31136,0.008348083,0.023612406,1.0
t1,31166,0.006027076,0.021101436,1.0
t1,31180,-0.007375607,0.022493813,1.0
t1,31182,-0.0015186007,0.019768424,1.0
t1,31187,-0.0024746193,0.020211646,1.0
t1,31204,-0.0032139255,0.018721439,1.0
t1,31207,0.0028845181,0.022145994,1.0
t1,31209,-0.0059534637,0.025424676,1.0
t1,31213,0.0037410506,0.020609325,1.0
t1,31220,0.0026061758,0.019670006,1.0
t1,31224,-0.006572455,0.027861115,1.0
t1,31227,-0.0007219983,0.022365086,1.0
t1,31237,0.0062035047,0.021508224,1.0
t1,31274,0.0074839313,0.027316663,1.0
t1,31280,-0.0086152805,0.023571696,1.0
t1,31282,-0.00020936297,0.024192428,1.0
t1,31288,0.00014910812,0.017370807,1.0
t1,31290,0.0033024608,0.022107352,1.0
t1,31294,-0.00042208983,0.022056203,1.0
t1,31310,-0.004718728,0.019689836,1.0
t1,31331,-0.0016594266,0.020589946,1.0
t1,31350,-0.01013518,0.024861388,1.0
t1,31357,0.008645385,0.026109977,1.0
t1,31360,0.009883332,0.025592813,1.0
t1,31368,0.00380567,0.019980144,1.0
t1,31381,-0.018575814,0.030147888,1.0
t1,31396,0.00574124,0.02799129,1.0
t1,31405,-0.002716008,0.023280129,1.0
t1,31417,0.006442042,0.022394985,1.0
t1,31418,-0.002705959,0.02116376,1.0
t1,31435,0.0034084287,0.021161042,1.0
t1,31442,0.00643424,0.019992048,1.0
t1,31449,-0.0005548952,0.01872769,1.0
t1,31450,-0.0006980559,0.024561761,1.0
t1,31474,0.0057377066,0.021869788,1.0
t1,31497,-0.0002688301,0.024881113,1.0
t1,31498,2.8381233e-5,0.023654072,1.0
t1,31501,-0.006951021,0.01945066,1.0
t1,31503,0.0015634034,0.023801697,1.0
t1,31523,0.0016074087,0.026470466,1.0
t1,31539,-0.005933571,0.026094202,1.0
t1,31549,0.00013437806,0.023287391,1.0
t1,31554,0.004901336,0.01891196,1.0
t1,31577,-0.0015726113,0.024245342,1.0
t1,31579,0.008960765,0.025091827,1.0
t1,31584,-0.001957932,0.021661758,1.0
t1,31599,0.0070311837,0.030524673,1.0
t1,31604,0.0024813397,0.018777277,1.0
t1,31606,-0.00052152213,0.025450272,1.0
t1,31612,0.004361707,0.020656666,1.0
t1,31613,0.011727993,0.027638376,1.0
t1,31629,0.0041315425,0.027640535,1.0
t1,31638,0.0011084335,0.020619668,1.0
t1,31653,0.0077701225,0.020671772,1.0
t1,31658,0.018379366,0.03225791,1.0
t1,31691,-0.013305987,0.02905925,1.0
t1,31697,-0.011950472,0.02508354,1.0
t1,31718,-0.0033412664,0.025519988,1.0
t1,31724,0.0070387837,0.035132423,1.0
t1,31748,0.0038708013,0.023974502,1.0
t1,31764,-0.008535445,0.028609294,1.0
t1,31775,-0.012633847,0.025473874,1.0
t1,31813,-0.0029576228,0.02354728,1.0
t1,31821,-0.0055673043,0.019009972,1.0
t1,31833,-0.004289533,0.019661855,1.0
t1,31866,0.004787494,0.021939322,1.0
t1,31879,0.0044247527,0.023148274,1.0
t1,31881,-0.0015535979,0.02630433,1.0
t1,31882,0.0047244504,0.02097681,1.0
t1,31891,-0.0055236733,0.024931733,1.0
t1,31900,-0.00668236,0.024918916,1.0
t1,31920,-0.0025505112,0.020912204,1.0
t1,31933,-0.0077655884,0.022679724,1.0
t1,31935,-0.0027522682,0.020167887,1.0
t1,31942,-0.008285235,0.020705586,1.0
t1,31943,-0.0032462575,0.023256417,1.0
t1,31950,0.0041219653,0.0215619,1.0
t1,31964,0.006521639,0.020148462,1.0
t1,31979,0.0015276184,0.020172127,1.0
t1,32021,0.012370052,0.025255224,1.0
t1,32041,-0.001673775,0.025069859,1.0
t1,32051,-0.003843801,0.018948685,1.0
t1,32056,0.0054174033,0.031101488,1.0
t1,32060,-0.004153867,0.029206581,1.0
t1,32070,0.0053635603,0.020911086,1.0
t1,32086,0.0012997139,0.028546674,1.0
t1,32089,0.0061413376,0.023319736,1.0
t1,32091,0.0031056076,0.01983805,1.0
t1,32093,-7.136646e-5,0.026811302,1.0
t1,32105,-0.004815873,0.02410717,1.0
t1,32140,0.0075980024,0.018529085,1.0
t1,32149,-0.0034253444,0.02405702,1.0
t1,32178,-0.012828288,0.020910332,1.0
t1,32181,1.5428952e-5,0.020045334,1.0
t1,32183,-0.0032136557,0.019576956,1.0
t1,32187,-0.0068457066,0.024349274,1.0
t1,32192,0.00240586,0.023961361,1.0
t1,32202,0.0004471689,0.021730322,1.0
t1,32228,0.003375314,0.022358166,1.0
t1,32261,0.0046872026,0.019487377,1.0
t1,32272,0.01017027,0.023975102,1.0
t1,32278,-0.0030069917,0.020590814,1.0
t1,32370,-0.0006632212,0.025236925,1.0
t1,32372,-0.0046696863,0.025825253,1.0
t1,32375,-0.007846471,0.025087662,1.0
t1,32384,-0.0033343527,0.025898824,1.0
t1,32390,0.003846707,0.02259482,1.0
t1,32391,-0.007900545,0.019664947,1.0
t1,32408,0.006045442,0.020617627,1.0
t1,32413,-0.012741899,0.027957287,1.0
t1,32415,0.003471486,0.023329634,1.0
t1,32422,-0.0024417043,0.022231815,1.0
t1,32427,-0.0020588525,0.019838063,1.0
t1,32438,-0.0035774976,0.023175031,1.0
t1,32446,0.0060502407,0.023314364,1.0
t1,32467,-0.003777109,0.026206536,1.0
t1,32469,-0.002314271,0.02557659,1.0
t1,32526,0.001987793,0.02114906,1.0
t1,32542,0.00096774433,0.026714195,1.0
t1,32561,0.0058195917,0.021734396,1.0
t1,32562,0.002770367,0.029916508,1.0
t1,32567,-0.0056620715,0.025143037,1.0
t1,32584,-0.007171286,0.020294523,1.0
t1,32588,-0.002081832,0.023743046,1.0
t1,32608,0.0052393954,0.023280201,1.0
t1,32632,0.010312885,0.024927871,1.0
t1,32674,-0.012943637,0.024752425,1.0
t1,32695,-0.00073510583,0.019771893,1.0
t1,32699,0.0071240067,0.022862876,1.0
t1,32716,0.0026843662,0.019795544,1.0
t1,32731,-0.008110913,0.019185958,1.0
t1,32733,-0.015330738,0.026970444,1.0
t1,32737,-0.00042563525,0.024466384,1.0
t1,32745,-0.0058932696,0.021851366,1.0
t1,32752,-0.00033267104,0.022865148,1.0
t1,32795,0.009580669,0.027661089,1.0
t1,32804,-0.0036944537,0.028113374,1.0
t1,32817,-0.007056958,0.02193211,1.0
t1,32843,0.003809058,0.021327516,1.0
t1,32846,-0.0059355386,0.023080407,1.0
t1,32850,0.00041315105,0.021557925,1.0
t1,32861,0.013604861,0.025752226,1.0
t1,32867,0.004267144,0.02122851,1.0
t1,32907,0.004007829,0.024806216,1.0
t1,32912,-0.0018991082,0.018150847,1.0
t1,32929,0.011619316,0.025263587,1.0
t1,32934,0.0042100796,0.018743753,1.0
t1,32939,-0.0022489345,0.02241827,1.0
t1,32947,-0.0028743718,0.019880004,1.0
t1,32964,-0.0030416218,0.022442635,1.0
t1,32965,-0.0032775137,0.026327241,1.0
t1,32968,0.0010368064,0.022474647,1.0
t1,32982,-0.005137237,0.022208216,1.0
t1,32983,-0.0067797373,0.02547197,1.0
t1,32991,-0.0013098966,0.02677119,1.0
t1,33003,-0.011189644,0.029309088,1.0
t1,33032,-0.0023331016,0.023406219,1.0
t1,33041,0.008307296,0.025320774,1.0
t1,33046,0.003263427,0.018294334,1.0
t1,33054,-0.005615235,0.025587322,1.0
t1,33056,-0.0061556315,0.019796597,1.0
t1,33065,0.0101933135,0.022566281,1.0
t1,33068,-0.0013642057,0.024554655,1.0
t1,33085,0.00023246255,0.023165882,1.0
t1,33101,-0.0025072214,0.020267244,1.0
t1,33105,-0.0039013487,0.021343317,1.0
t1,33116,0.009684226,0.020724332,1.0
t1,33146,-0.0013212101,0.02279523,1.0
t1,33149,0.0013969976,0.01836754,1.0
t1,33192,0.004288984,0.024454447,1.0
t1,33193,0.0028389124,0.018511532,1.0
t1,33197,0.004092536,0.023217274,1.0
t1,33212,0.0018424485,0.022020299,1.0
t1,33229,0.0036746108,0.020768913,1.0
t1,33241,0.005787503,0.023364207,1.0
t1,33257,-0.0013632829,0.02168047,1.0
t1,33268,-0.007040472,0.019691668,1.0
t1,33277,0.008264095,0.023958428,1.0
t1,33282,0.0033007115,0.021279795,1.0
t1,33292,0.0067381645,0.018697146,1.0
t1,33295,0.010279826,0.026873197,1.0
t1,33297,0.0066766506,0.021414097,1.0
t1,33305,0.0035544585,0.019355258,1.0
t1,33306,-0.000119892255,0.020349348,1.0
t1,33307,-5.7814086e-5,0.018276544,1.0
t1,33333,-0.002662107,0.020741941,1.0
t1,33349,0.0029685996,0.019195296,1.0
t1,33376,-0.011185785,0.023138743,1.0
t1,33379,-0.001158473,0.020814925,1.0
t1,33383,0.004513479,0.019020794,1.0
t1,33385,0.004192924,0.02389236,1.0
t1,33406,0.007829353,0.030300489,1.0
t1,33443,0.008481394,0.025963359,1.0
t1,33455,-0.011414573,0.031229883,1.0
t1,33456,-0.008295211,0.022565821,1.0
t1,33462,0.00090313423,0.016485035,1.0
t1,33469,-0.0039379043,0.021856098,1.0
t1,33478,-0.00759552,0.025658332,1.0
t1,33515,0.0041558114,0.023438951,1.0
t1,33518,-0.008906097,0.024443982,1.0
t1,33520,-0.007007401,0.024466427,1.0
t1,33538,-0.0010754219,0.023062777,1.0
t1,33539,0.009633839,0.02193112,1.0
t1,33575,0.012492098,0.024942027,1.0
t1,33576,0.006038538,0.021464681,1.0
t1,33631,0.010477687,0.02402036,1.0
t1,33632,0.0009979826,0.022444468,1.0
t1,33635,-0.001303898,0.020829413,1.0
t1,33662,0.0010020781,0.018117199,1.0
t1,33676,0.0013277045,0.018332347,1.0
t1,33684,0.0020993568,0.022616602,1.0
t1,33694,-0.0011372266,0.020639407,1.0
t1,33700,-0.004732624,0.018196313,1.0
t1,33704,0.0026173026,0.023787444,1.0
t1,33758,-0.006785251,0.024822392,1.0
t1,33781,0.007131301,0.019528702,1.0
t1,33788,-0.0018861872,0.028848263,1.0
t1,33796,-0.0022642151,0.019735191,1.0
t1,33805,0.0002087712,0.025314692,1.0
t1,33817,0.0041537033,0.019553578,1.0
t1,33828,0.0027713599,0.017415756,1.0
t1,33844,0.0038411731,0.019636761,1.0
t1,33873,0.008408151,0.022290753,1.0
t1,33886,-0.0056834673,0.019885257,1.0
t1,33921,-0.0028892308,0.022030607,1.0
t1,33922,0.0068037,0.025307354,1.0
